GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US73430,73430,ZCTA5 73430,1313,213
8600000US73931,73931,ZCTA5 73931,473,94
8600000US73949,73949,ZCTA5 73949,1434,219
8600000US75001,75001,ZCTA5 75001,14617,291
8600000US75002,75002,ZCTA5 75002,69688,1186
8600000US75006,75006,ZCTA5 75006,50788,474
8600000US75007,75007,ZCTA5 75007,53744,1333
8600000US75009,75009,ZCTA5 75009,10557,774
8600000US75010,75010,ZCTA5 75010,27822,1099
8600000US75013,75013,ZCTA5 75013,38975,1118
8600000US75019,75019,ZCTA5 75019,41947,365
8600000US75020,75020,ZCTA5 75020,21891,491
8600000US75021,75021,ZCTA5 75021,8704,683
8600000US75022,75022,ZCTA5 75022,24625,602
8600000US75023,75023,ZCTA5 75023,49563,1099
8600000US75024,75024,ZCTA5 75024,42405,903
8600000US75025,75025,ZCTA5 75025,53559,1078
8600000US75028,75028,ZCTA5 75028,47056,628
8600000US75032,75032,ZCTA5 75032,31399,1019
8600000US75034,75034,ZCTA5 75034,95996,1400
8600000US75035,75035,ZCTA5 75035,65264,1097
8600000US75038,75038,ZCTA5 75038,29762,1074
8600000US75039,75039,ZCTA5 75039,18010,973
8600000US75040,75040,ZCTA5 75040,62277,1429
8600000US75041,75041,ZCTA5 75041,33304,1057
8600000US75042,75042,ZCTA5 75042,39559,1468
8600000US75043,75043,ZCTA5 75043,59951,1515
8600000US75044,75044,ZCTA5 75044,40942,1254
8600000US75048,75048,ZCTA5 75048,24203,101
8600000US75050,75050,ZCTA5 75050,42670,1340
8600000US75051,75051,ZCTA5 75051,40962,1429
8600000US75052,75052,ZCTA5 75052,94133,1901
8600000US75054,75054,ZCTA5 75054,10764,911
8600000US75056,75056,ZCTA5 75056,57115,1166
8600000US75057,75057,ZCTA5 75057,14562,670
8600000US75058,75058,ZCTA5 75058,2697,311
8600000US75060,75060,ZCTA5 75060,47922,1306
8600000US75061,75061,ZCTA5 75061,54907,1306
8600000US75062,75062,ZCTA5 75062,48553,1654
8600000US75063,75063,ZCTA5 75063,38383,952
8600000US75065,75065,ZCTA5 75065,12457,431
8600000US75067,75067,ZCTA5 75067,66896,1301
8600000US75068,75068,ZCTA5 75068,55848,1199
8600000US75069,75069,ZCTA5 75069,36879,1284
8600000US75070,75070,ZCTA5 75070,93299,1471
8600000US75071,75071,ZCTA5 75071,49846,1255
8600000US75074,75074,ZCTA5 75074,48977,1403
8600000US75075,75075,ZCTA5 75075,35933,987
8600000US75076,75076,ZCTA5 75076,7244,515
8600000US75077,75077,ZCTA5 75077,36181,1011
8600000US75078,75078,ZCTA5 75078,20611,712
8600000US75080,75080,ZCTA5 75080,50247,1236
8600000US75081,75081,ZCTA5 75081,37960,1104
8600000US75082,75082,ZCTA5 75082,23733,707
8600000US75087,75087,ZCTA5 75087,33110,1192
8600000US75088,75088,ZCTA5 75088,25842,781
8600000US75089,75089,ZCTA5 75089,33117,727
8600000US75090,75090,ZCTA5 75090,23936,1031
8600000US75092,75092,ZCTA5 75092,24312,1036
8600000US75093,75093,ZCTA5 75093,48021,1029
8600000US75094,75094,ZCTA5 75094,23097,432
8600000US75098,75098,ZCTA5 75098,54534,1126
8600000US75101,75101,ZCTA5 75101,710,131
8600000US75102,75102,ZCTA5 75102,1251,382
8600000US75103,75103,ZCTA5 75103,13967,893
8600000US75104,75104,ZCTA5 75104,48568,267
8600000US75105,75105,ZCTA5 75105,245,148
8600000US75109,75109,ZCTA5 75109,4096,436
8600000US75110,75110,ZCTA5 75110,28847,648
8600000US75114,75114,ZCTA5 75114,5930,588
8600000US75115,75115,ZCTA5 75115,52377,111
8600000US75116,75116,ZCTA5 75116,19996,711
8600000US75117,75117,ZCTA5 75117,4007,327
8600000US75119,75119,ZCTA5 75119,27514,572
8600000US75124,75124,ZCTA5 75124,4229,692
8600000US75125,75125,ZCTA5 75125,6236,710
8600000US75126,75126,ZCTA5 75126,42409,1048
8600000US75127,75127,ZCTA5 75127,1719,286
8600000US75132,75132,ZCTA5 75132,1864,541
8600000US75134,75134,ZCTA5 75134,22106,850
8600000US75135,75135,ZCTA5 75135,7113,655
8600000US75137,75137,ZCTA5 75137,19640,722
8600000US75140,75140,ZCTA5 75140,6752,497
8600000US75141,75141,ZCTA5 75141,5815,170
8600000US75142,75142,ZCTA5 75142,18702,1039
8600000US75143,75143,ZCTA5 75143,14138,972
8600000US75144,75144,ZCTA5 75144,3377,359
8600000US75146,75146,ZCTA5 75146,19071,1008
8600000US75147,75147,ZCTA5 75147,6736,748
8600000US75148,75148,ZCTA5 75148,5774,672
8600000US75149,75149,ZCTA5 75149,55797,1620
8600000US75150,75150,ZCTA5 75150,62297,1554
8600000US75152,75152,ZCTA5 75152,4694,727
8600000US75153,75153,ZCTA5 75153,440,176
8600000US75154,75154,ZCTA5 75154,40225,1172
8600000US75155,75155,ZCTA5 75155,2946,387
8600000US75156,75156,ZCTA5 75156,15720,736
8600000US75157,75157,ZCTA5 75157,267,93
8600000US75158,75158,ZCTA5 75158,3793,456
8600000US75159,75159,ZCTA5 75159,19440,669
8600000US75160,75160,ZCTA5 75160,25315,923
8600000US75161,75161,ZCTA5 75161,6577,835
8600000US75163,75163,ZCTA5 75163,2440,385
8600000US75164,75164,ZCTA5 75164,629,179
8600000US75165,75165,ZCTA5 75165,42048,1013
8600000US75166,75166,ZCTA5 75166,4057,276
8600000US75167,75167,ZCTA5 75167,10616,1045
8600000US75169,75169,ZCTA5 75169,12779,859
8600000US75172,75172,ZCTA5 75172,4109,112
8600000US75173,75173,ZCTA5 75173,4166,573
8600000US75180,75180,ZCTA5 75180,24112,473
8600000US75181,75181,ZCTA5 75181,27588,1472
8600000US75182,75182,ZCTA5 75182,6077,24
8600000US75189,75189,ZCTA5 75189,25560,1037
8600000US75201,75201,ZCTA5 75201,15185,1020
8600000US75202,75202,ZCTA5 75202,2029,320
8600000US75203,75203,ZCTA5 75203,16351,1025
8600000US75204,75204,ZCTA5 75204,30370,1387
8600000US75205,75205,ZCTA5 75205,24211,627
8600000US75206,75206,ZCTA5 75206,38762,1460
8600000US75207,75207,ZCTA5 75207,8028,522
8600000US75208,75208,ZCTA5 75208,29448,1204
8600000US75209,75209,ZCTA5 75209,13898,816
8600000US75210,75210,ZCTA5 75210,8243,757
8600000US75211,75211,ZCTA5 75211,77600,2325
8600000US75212,75212,ZCTA5 75212,26120,1019
8600000US75214,75214,ZCTA5 75214,34145,1092
8600000US75215,75215,ZCTA5 75215,15664,1030
8600000US75216,75216,ZCTA5 75216,52895,2208
8600000US75217,75217,ZCTA5 75217,85249,2397
8600000US75218,75218,ZCTA5 75218,22264,1006
8600000US75219,75219,ZCTA5 75219,23277,1124
8600000US75220,75220,ZCTA5 75220,42642,1416
8600000US75223,75223,ZCTA5 75223,14351,865
8600000US75224,75224,ZCTA5 75224,36468,1628
8600000US75225,75225,ZCTA5 75225,21568,709
8600000US75226,75226,ZCTA5 75226,4790,552
8600000US75227,75227,ZCTA5 75227,57806,2190
8600000US75228,75228,ZCTA5 75228,74605,1964
8600000US75229,75229,ZCTA5 75229,32390,996
8600000US75230,75230,ZCTA5 75230,27521,1009
8600000US75231,75231,ZCTA5 75231,40464,1599
8600000US75232,75232,ZCTA5 75232,30714,1779
8600000US75233,75233,ZCTA5 75233,16318,1190
8600000US75234,75234,ZCTA5 75234,32589,602
8600000US75235,75235,ZCTA5 75235,18794,1326
8600000US75236,75236,ZCTA5 75236,18542,1247
8600000US75237,75237,ZCTA5 75237,20295,1352
8600000US75238,75238,ZCTA5 75238,33009,1017
8600000US75240,75240,ZCTA5 75240,27875,1430
8600000US75241,75241,ZCTA5 75241,29398,1783
8600000US75243,75243,ZCTA5 75243,67445,2128
8600000US75244,75244,ZCTA5 75244,13613,664
8600000US75246,75246,ZCTA5 75246,2276,406
8600000US75247,75247,ZCTA5 75247,712,263
8600000US75248,75248,ZCTA5 75248,35464,1207
8600000US75249,75249,ZCTA5 75249,16100,828
8600000US75251,75251,ZCTA5 75251,2368,370
8600000US75252,75252,ZCTA5 75252,26493,717
8600000US75253,75253,ZCTA5 75253,22721,1665
8600000US75254,75254,ZCTA5 75254,26602,1387
8600000US75270,75270,ZCTA5 75270,0,13
8600000US75287,75287,ZCTA5 75287,53903,797
8600000US75390,75390,ZCTA5 75390,0,13
8600000US75401,75401,ZCTA5 75401,18830,786
8600000US75402,75402,ZCTA5 75402,16931,992
8600000US75407,75407,ZCTA5 75407,16367,1108
8600000US75409,75409,ZCTA5 75409,14010,491
8600000US75410,75410,ZCTA5 75410,5327,714
8600000US75411,75411,ZCTA5 75411,1157,283
8600000US75412,75412,ZCTA5 75412,528,173
8600000US75413,75413,ZCTA5 75413,223,74
8600000US75414,75414,ZCTA5 75414,3184,409
8600000US75415,75415,ZCTA5 75415,128,79
8600000US75416,75416,ZCTA5 75416,2887,567
8600000US75417,75417,ZCTA5 75417,2691,317
8600000US75418,75418,ZCTA5 75418,14318,431
8600000US75420,75420,ZCTA5 75420,870,236
8600000US75421,75421,ZCTA5 75421,898,378
8600000US75422,75422,ZCTA5 75422,2946,543
8600000US75423,75423,ZCTA5 75423,2749,367
8600000US75424,75424,ZCTA5 75424,3765,647
8600000US75426,75426,ZCTA5 75426,4953,339
8600000US75428,75428,ZCTA5 75428,10802,239
8600000US75431,75431,ZCTA5 75431,2356,487
8600000US75432,75432,ZCTA5 75432,3519,203
8600000US75433,75433,ZCTA5 75433,2752,307
8600000US75435,75435,ZCTA5 75435,1374,310
8600000US75436,75436,ZCTA5 75436,1923,279
8600000US75437,75437,ZCTA5 75437,1335,216
8600000US75438,75438,ZCTA5 75438,918,139
8600000US75439,75439,ZCTA5 75439,932,159
8600000US75440,75440,ZCTA5 75440,6201,461
8600000US75441,75441,ZCTA5 75441,128,88
8600000US75442,75442,ZCTA5 75442,9848,845
8600000US75446,75446,ZCTA5 75446,3553,425
8600000US75447,75447,ZCTA5 75447,1057,244
8600000US75448,75448,ZCTA5 75448,604,188
8600000US75449,75449,ZCTA5 75449,1484,220
8600000US75450,75450,ZCTA5 75450,173,120
8600000US75451,75451,ZCTA5 75451,998,280
8600000US75452,75452,ZCTA5 75452,4306,370
8600000US75453,75453,ZCTA5 75453,3102,422
8600000US75454,75454,ZCTA5 75454,8807,285
8600000US75455,75455,ZCTA5 75455,28560,632
8600000US75457,75457,ZCTA5 75457,6131,425
8600000US75459,75459,ZCTA5 75459,5207,495
8600000US75460,75460,ZCTA5 75460,22226,645
8600000US75462,75462,ZCTA5 75462,11691,821
8600000US75468,75468,ZCTA5 75468,918,320
8600000US75469,75469,ZCTA5 75469,350,119
8600000US75470,75470,ZCTA5 75470,502,224
8600000US75471,75471,ZCTA5 75471,1503,406
8600000US75472,75472,ZCTA5 75472,3931,422
8600000US75473,75473,ZCTA5 75473,3879,442
8600000US75474,75474,ZCTA5 75474,15047,858
8600000US75475,75475,ZCTA5 75475,220,100
8600000US75476,75476,ZCTA5 75476,988,257
8600000US75477,75477,ZCTA5 75477,895,207
8600000US75478,75478,ZCTA5 75478,831,181
8600000US75479,75479,ZCTA5 75479,1859,215
8600000US75480,75480,ZCTA5 75480,1814,374
8600000US75481,75481,ZCTA5 75481,346,88
8600000US75482,75482,ZCTA5 75482,24802,507
8600000US75486,75486,ZCTA5 75486,2552,543
8600000US75487,75487,ZCTA5 75487,1688,393
8600000US75488,75488,ZCTA5 75488,603,167
8600000US75489,75489,ZCTA5 75489,1061,229
8600000US75490,75490,ZCTA5 75490,2399,234
8600000US75491,75491,ZCTA5 75491,5646,514
8600000US75492,75492,ZCTA5 75492,404,132
8600000US75493,75493,ZCTA5 75493,532,139
8600000US75494,75494,ZCTA5 75494,9931,632
8600000US75495,75495,ZCTA5 75495,7797,643
8600000US75496,75496,ZCTA5 75496,3436,385
8600000US75497,75497,ZCTA5 75497,3585,665
8600000US75501,75501,ZCTA5 75501,35692,1485
8600000US75503,75503,ZCTA5 75503,25916,1253
8600000US75550,75550,ZCTA5 75550,838,187
8600000US75551,75551,ZCTA5 75551,10867,731
8600000US75554,75554,ZCTA5 75554,1805,326
8600000US75555,75555,ZCTA5 75555,1765,427
8600000US75556,75556,ZCTA5 75556,1044,264
8600000US75558,75558,ZCTA5 75558,1902,602
8600000US75559,75559,ZCTA5 75559,5316,483
8600000US75560,75560,ZCTA5 75560,715,261
8600000US75561,75561,ZCTA5 75561,5108,387
8600000US75562,75562,ZCTA5 75562,58,64
8600000US75563,75563,ZCTA5 75563,4410,515
8600000US75565,75565,ZCTA5 75565,193,88
8600000US75566,75566,ZCTA5 75566,604,209
8600000US75567,75567,ZCTA5 75567,5191,757
8600000US75568,75568,ZCTA5 75568,2271,441
8600000US75569,75569,ZCTA5 75569,3229,20
8600000US75570,75570,ZCTA5 75570,10969,537
8600000US75571,75571,ZCTA5 75571,3189,506
8600000US75572,75572,ZCTA5 75572,4285,595
8600000US75573,75573,ZCTA5 75573,59,60
8600000US75574,75574,ZCTA5 75574,1716,309
8600000US75601,75601,ZCTA5 75601,16310,1176
8600000US75602,75602,ZCTA5 75602,22112,1083
8600000US75603,75603,ZCTA5 75603,5913,725
8600000US75604,75604,ZCTA5 75604,30565,1500
8600000US75605,75605,ZCTA5 75605,30721,1310
8600000US75630,75630,ZCTA5 75630,2238,367
8600000US75631,75631,ZCTA5 75631,3137,384
8600000US75633,75633,ZCTA5 75633,13779,571
8600000US75638,75638,ZCTA5 75638,5908,524
8600000US75639,75639,ZCTA5 75639,2790,514
8600000US75640,75640,ZCTA5 75640,5020,757
8600000US75641,75641,ZCTA5 75641,126,82
8600000US75642,75642,ZCTA5 75642,27,43
8600000US75643,75643,ZCTA5 75643,2462,355
8600000US75644,75644,ZCTA5 75644,12579,776
8600000US75645,75645,ZCTA5 75645,10253,905
8600000US75647,75647,ZCTA5 75647,12459,879
8600000US75650,75650,ZCTA5 75650,8858,745
8600000US75651,75651,ZCTA5 75651,2192,767
8600000US75652,75652,ZCTA5 75652,17061,913
8600000US75654,75654,ZCTA5 75654,12299,909
8600000US75656,75656,ZCTA5 75656,4601,470
8600000US75657,75657,ZCTA5 75657,8139,522
8600000US75661,75661,ZCTA5 75661,3043,766
8600000US75662,75662,ZCTA5 75662,26009,965
8600000US75667,75667,ZCTA5 75667,1072,206
8600000US75668,75668,ZCTA5 75668,2005,429
8600000US75669,75669,ZCTA5 75669,613,250
8600000US75670,75670,ZCTA5 75670,17537,839
8600000US75672,75672,ZCTA5 75672,16252,858
8600000US75681,75681,ZCTA5 75681,2299,328
8600000US75682,75682,ZCTA5 75682,519,139
8600000US75683,75683,ZCTA5 75683,3811,648
8600000US75684,75684,ZCTA5 75684,7750,699
8600000US75686,75686,ZCTA5 75686,13047,428
8600000US75691,75691,ZCTA5 75691,3006,444
8600000US75692,75692,ZCTA5 75692,5078,744
8600000US75693,75693,ZCTA5 75693,6973,267
8600000US75701,75701,ZCTA5 75701,34876,1180
8600000US75702,75702,ZCTA5 75702,28270,1483
8600000US75703,75703,ZCTA5 75703,40868,1528
8600000US75704,75704,ZCTA5 75704,9974,957
8600000US75705,75705,ZCTA5 75705,2591,697
8600000US75706,75706,ZCTA5 75706,9793,1469
8600000US75707,75707,ZCTA5 75707,14565,1344
8600000US75708,75708,ZCTA5 75708,7709,1209
8600000US75709,75709,ZCTA5 75709,5046,693
8600000US75750,75750,ZCTA5 75750,3695,693
8600000US75751,75751,ZCTA5 75751,16715,733
8600000US75752,75752,ZCTA5 75752,7445,840
8600000US75754,75754,ZCTA5 75754,6506,810
8600000US75755,75755,ZCTA5 75755,5150,691
8600000US75756,75756,ZCTA5 75756,4873,577
8600000US75757,75757,ZCTA5 75757,12166,1127
8600000US75758,75758,ZCTA5 75758,8100,754
8600000US75759,75759,ZCTA5 75759,39,32
8600000US75760,75760,ZCTA5 75760,2429,457
8600000US75762,75762,ZCTA5 75762,12986,1271
8600000US75763,75763,ZCTA5 75763,6286,585
8600000US75764,75764,ZCTA5 75764,234,90
8600000US75765,75765,ZCTA5 75765,7751,616
8600000US75766,75766,ZCTA5 75766,26671,752
8600000US75770,75770,ZCTA5 75770,3364,524
8600000US75771,75771,ZCTA5 75771,21078,1331
8600000US75773,75773,ZCTA5 75773,12927,834
8600000US75778,75778,ZCTA5 75778,3167,622
8600000US75779,75779,ZCTA5 75779,160,126
8600000US75780,75780,ZCTA5 75780,226,129
8600000US75783,75783,ZCTA5 75783,7559,668
8600000US75784,75784,ZCTA5 75784,829,306
8600000US75785,75785,ZCTA5 75785,10909,622
8600000US75788,75788,ZCTA5 75788,102,126
8600000US75789,75789,ZCTA5 75789,7501,767
8600000US75790,75790,ZCTA5 75790,4600,551
8600000US75791,75791,ZCTA5 75791,13268,778
8600000US75792,75792,ZCTA5 75792,2562,576
8600000US75801,75801,ZCTA5 75801,15615,1057
8600000US75803,75803,ZCTA5 75803,22903,1087
8600000US75831,75831,ZCTA5 75831,5746,813
8600000US75832,75832,ZCTA5 75832,124,196
8600000US75833,75833,ZCTA5 75833,3462,600
8600000US75835,75835,ZCTA5 75835,10924,487
8600000US75838,75838,ZCTA5 75838,638,214
8600000US75839,75839,ZCTA5 75839,5192,666
8600000US75840,75840,ZCTA5 75840,6950,578
8600000US75844,75844,ZCTA5 75844,6340,532
8600000US75845,75845,ZCTA5 75845,3208,374
8600000US75846,75846,ZCTA5 75846,2875,582
8600000US75847,75847,ZCTA5 75847,1783,326
8600000US75848,75848,ZCTA5 75848,108,63
8600000US75849,75849,ZCTA5 75849,85,51
8600000US75850,75850,ZCTA5 75850,959,430
8600000US75851,75851,ZCTA5 75851,4834,408
8600000US75852,75852,ZCTA5 75852,4889,289
8600000US75853,75853,ZCTA5 75853,809,234
8600000US75855,75855,ZCTA5 75855,2463,436
8600000US75856,75856,ZCTA5 75856,121,124
8600000US75858,75858,ZCTA5 75858,14,19
8600000US75859,75859,ZCTA5 75859,1657,342
8600000US75860,75860,ZCTA5 75860,6415,363
8600000US75861,75861,ZCTA5 75861,8780,602
8600000US75862,75862,ZCTA5 75862,9863,491
8600000US75901,75901,ZCTA5 75901,31647,1172
8600000US75904,75904,ZCTA5 75904,33820,1098
8600000US75925,75925,ZCTA5 75925,4099,426
8600000US75926,75926,ZCTA5 75926,1121,244
8600000US75928,75928,ZCTA5 75928,726,320
8600000US75929,75929,ZCTA5 75929,1860,326
8600000US75930,75930,ZCTA5 75930,1909,364
8600000US75931,75931,ZCTA5 75931,2189,462
8600000US75932,75932,ZCTA5 75932,1833,387
8600000US75933,75933,ZCTA5 75933,1139,380
8600000US75934,75934,ZCTA5 75934,138,100
8600000US75935,75935,ZCTA5 75935,13955,595
8600000US75936,75936,ZCTA5 75936,842,230
8600000US75937,75937,ZCTA5 75937,987,234
8600000US75938,75938,ZCTA5 75938,2686,419
8600000US75939,75939,ZCTA5 75939,4939,492
8600000US75941,75941,ZCTA5 75941,8974,529
8600000US75942,75942,ZCTA5 75942,198,133
8600000US75943,75943,ZCTA5 75943,1349,297
8600000US75944,75944,ZCTA5 75944,1409,239
8600000US75946,75946,ZCTA5 75946,3209,304
8600000US75948,75948,ZCTA5 75948,6037,476
8600000US75949,75949,ZCTA5 75949,7376,743
8600000US75951,75951,ZCTA5 75951,16072,787
8600000US75954,75954,ZCTA5 75954,3079,473
8600000US75956,75956,ZCTA5 75956,8533,906
8600000US75959,75959,ZCTA5 75959,742,284
8600000US75960,75960,ZCTA5 75960,857,302
8600000US75961,75961,ZCTA5 75961,15484,1025
8600000US75962,75962,ZCTA5 75962,3204,367
8600000US75964,75964,ZCTA5 75964,19086,982
8600000US75965,75965,ZCTA5 75965,18811,976
8600000US75966,75966,ZCTA5 75966,5287,594
8600000US75968,75968,ZCTA5 75968,1883,356
8600000US75969,75969,ZCTA5 75969,3726,559
8600000US75972,75972,ZCTA5 75972,6040,357
8600000US75973,75973,ZCTA5 75973,2470,350
8600000US75974,75974,ZCTA5 75974,3245,437
8600000US75975,75975,ZCTA5 75975,3727,527
8600000US75976,75976,ZCTA5 75976,806,187
8600000US75977,75977,ZCTA5 75977,471,210
8600000US75978,75978,ZCTA5 75978,145,96
8600000US75979,75979,ZCTA5 75979,12384,824
8600000US75980,75980,ZCTA5 75980,2500,355
8600000US76001,76001,ZCTA5 76001,31829,1349
8600000US76002,76002,ZCTA5 76002,36569,2595
8600000US76006,76006,ZCTA5 76006,23259,1154
8600000US76008,76008,ZCTA5 76008,16334,984
8600000US76009,76009,ZCTA5 76009,21049,1358
8600000US76010,76010,ZCTA5 76010,57813,1887
8600000US76011,76011,ZCTA5 76011,22953,974
8600000US76012,76012,ZCTA5 76012,26571,1202
8600000US76013,76013,ZCTA5 76013,33169,1211
8600000US76014,76014,ZCTA5 76014,35235,1512
8600000US76015,76015,ZCTA5 76015,16464,807
8600000US76016,76016,ZCTA5 76016,30808,1064
8600000US76017,76017,ZCTA5 76017,47010,1351
8600000US76018,76018,ZCTA5 76018,31416,2173
8600000US76020,76020,ZCTA5 76020,27714,1246
8600000US76021,76021,ZCTA5 76021,35903,790
8600000US76022,76022,ZCTA5 76022,13059,790
8600000US76023,76023,ZCTA5 76023,5930,857
8600000US76028,76028,ZCTA5 76028,67388,1204
8600000US76031,76031,ZCTA5 76031,18050,1204
8600000US76033,76033,ZCTA5 76033,25190,748
8600000US76034,76034,ZCTA5 76034,25557,46
8600000US76035,76035,ZCTA5 76035,1466,354
8600000US76036,76036,ZCTA5 76036,25736,1153
8600000US76039,76039,ZCTA5 76039,33750,1019
8600000US76040,76040,ZCTA5 76040,32301,1466
8600000US76041,76041,ZCTA5 76041,331,269
8600000US76043,76043,ZCTA5 76043,7509,339
8600000US76044,76044,ZCTA5 76044,3799,319
8600000US76048,76048,ZCTA5 76048,23702,1115
8600000US76049,76049,ZCTA5 76049,27889,1132
8600000US76050,76050,ZCTA5 76050,5747,737
8600000US76051,76051,ZCTA5 76051,51685,110
8600000US76052,76052,ZCTA5 76052,20779,1823
8600000US76053,76053,ZCTA5 76053,30567,991
8600000US76054,76054,ZCTA5 76054,11948,539
8600000US76055,76055,ZCTA5 76055,2643,279
8600000US76058,76058,ZCTA5 76058,18068,854
8600000US76059,76059,ZCTA5 76059,5211,407
8600000US76060,76060,ZCTA5 76060,7638,247
8600000US76061,76061,ZCTA5 76061,84,122
8600000US76063,76063,ZCTA5 76063,69146,855
8600000US76064,76064,ZCTA5 76064,1790,369
8600000US76065,76065,ZCTA5 76065,34291,870
8600000US76066,76066,ZCTA5 76066,3193,603
8600000US76067,76067,ZCTA5 76067,20561,553
8600000US76070,76070,ZCTA5 76070,731,296
8600000US76071,76071,ZCTA5 76071,4069,476
8600000US76073,76073,ZCTA5 76073,6155,652
8600000US76077,76077,ZCTA5 76077,419,167
8600000US76078,76078,ZCTA5 76078,10366,958
8600000US76082,76082,ZCTA5 76082,18030,1186
8600000US76084,76084,ZCTA5 76084,8456,761
8600000US76085,76085,ZCTA5 76085,10747,1129
8600000US76086,76086,ZCTA5 76086,22311,612
8600000US76087,76087,ZCTA5 76087,26889,1630
8600000US76088,76088,ZCTA5 76088,11854,1063
8600000US76092,76092,ZCTA5 76092,30138,377
8600000US76093,76093,ZCTA5 76093,1680,401
8600000US76102,76102,ZCTA5 76102,9803,609
8600000US76103,76103,ZCTA5 76103,13689,905
8600000US76104,76104,ZCTA5 76104,18199,949
8600000US76105,76105,ZCTA5 76105,21661,1186
8600000US76106,76106,ZCTA5 76106,39218,1720
8600000US76107,76107,ZCTA5 76107,30110,1071
8600000US76108,76108,ZCTA5 76108,41418,1153
8600000US76109,76109,ZCTA5 76109,22448,1098
8600000US76110,76110,ZCTA5 76110,31118,1241
8600000US76111,76111,ZCTA5 76111,22456,1009
8600000US76112,76112,ZCTA5 76112,41448,1599
8600000US76114,76114,ZCTA5 76114,25647,767
8600000US76115,76115,ZCTA5 76115,20485,1176
8600000US76116,76116,ZCTA5 76116,49789,2087
8600000US76117,76117,ZCTA5 76117,31298,1320
8600000US76118,76118,ZCTA5 76118,16318,929
8600000US76119,76119,ZCTA5 76119,48380,1930
